"FOLIO","VIV_SEL","P1_1","P1_2","P1_3","P1_4","P1_5","P1_6","P1_7_1","P1_7_2","P1_7_3","P1_7_4","P1_7_5","P1_7_6","P1_7_7","P1_7_8","P2_1","P2_2","P2_3","ENT","TLOC","FAC_VIV","EST_DIS","UPM_DIS"
"26683","04","3","02","1","1","1","1","1","1","1","1","1","1","1","1","03","1","","28","1",1178,"404","0004164"
"26684","05","3","01","1","1","1","1","1","1","2","2","2","2","2","","01","1","","28","1",1178,"404","0004164"
"26685","01","2","04","1","1","1","1","1","1","1","1","1","2","1","1","06","1","","28","1",1969,"405","0004165"
"26686","02","2","01","1","1","1","1","1","2","2","1","2","2","2","","02","1","","28","1",1969,"405","0004165"
"26687","04","3","02","1","1","1","1","1","1","2","1","1","2","1","1","01","1","","28","1",1969,"405","0004165"
"26688","01","3","02","1","1","1","1","1","1","1","1","2","2","1","2","03","1","","28","1",2018,"405","0004166"
"26689","03","3","02","1","1","1","1","1","1","1","1","1","2","1","2","04","1","","28","1",2018,"405","0004166"
"26690","04","3","02","1","1","1","1","1","2","2","1","2","2","1","2","05","1","","28","1",2018,"405","0004166"
"26691","05","3","02","1","1","1","1","1","1","1","1","1","1","1","1","04","1","","28","1",2018,"405","0004166"
"26692","01","2","02","1","1","1","1","1","1","1","1","1","2","1","2","04","1","","28","2",1711,"392","0004167"
"26693","02","3","02","1","1","1","1","1","1","2","1","2","2","2","","01","1","","28","2",1711,"392","0004167"
"26694","03","2","02","1","1","1","1","1","1","2","1","2","2","2","","07","1","","28","2",1711,"392","0004167"
"26695","04","3","02","1","1","1","1","1","2","2","1","2","2","2","","03","1","","28","2",1711,"392","0004167"
"26696","05","2","01","1","1","1","1","1","1","1","1","2","2","1","2","04","1","","28","2",1711,"392","0004167"
"26697","01","2","01","1","1","1","1","2","2","2","2","2","2","2","","03","1","","28","2",1143,"392","0004168"
"26698","02","2","02","1","1","1","1","1","2","1","2","2","2","2","","04","1","","28","2",1143,"392","0004168"
"26699","04","3","01","1","1","1","1","1","1","1","1","2","1","2","","04","1","","28","2",1143,"392","0004168"
"26700","05","2","02","1","1","1","1","1","1","2","1","2","2","1","2","04","1","","28","2",1143,"392","0004168"
"26701","01","3","03","1","1","1","1","1","1","2","1","1","2","1","1","04","1","","28","2",801,"393","0004169"
"26702","02","2","02","1","1","1","1","1","1","2","1","2","2","1","2","02","1","","28","2",801,"393","0004169"
"26703","03","2","02","1","1","1","1","1","1","2","1","2","2","1","2","04","1","","28","2",801,"393","0004169"
"26704","04","3","02","1","1","1","1","1","1","2","1","2","2","1","2","04","1","","28","2",801,"393","0004169"
"26705","01","2","02","1","1","1","1","1","1","2","1","2","2","1","2","03","1","","28","2",816,"392","0004170"
"26706","02","2","02","1","1","1","1","1","1","2","1","2","2","1","1","06","1","","28","2",816,"392","0004170"
"26707","03","3","01","1","1","1","1","1","1","2","1","1","2","1","2","03","1","","28","2",816,"392","0004170"
"26708","04","2","02","1","1","1","1","1","1","1","1","2","1","2","","03","1","","28","2",816,"392","0004170"
"26709","05","3","01","1","1","1","1","1","1","2","2","1","1","1","2","03","1","","28","2",816,"392","0004170"
"26710","01","3","02","1","1","1","1","1","1","2","1","2","2","1","2","02","1","","28","2",923,"393","0004171"
"26711","03","3","02","1","1","1","1","1","1","1","1","1","2","1","1","04","1","","28","2",923,"393","0004171"
"26712","04","3","03","1","1","1","1","1","1","1","1","1","2","1","1","03","1","","28","2",923,"393","0004171"
"26713","05","3","03","1","1","1","1","1","1","1","1","1","1","1","1","06","1","","28","2",923,"393","0004171"
"26714","01","3","03","1","1","1","1","1","1","1","2","2","2","1","2","06","1","","28","2",1242,"406","0004172"
"26715","02","2","02","1","1","1","1","1","1","2","1","1","1","1","1","05","1","","28","2",1242,"406","0004172"
"26716","03","2","02","1","1","1","1","1","1","1","1","1","2","1","2","04","1","","28","2",1242,"406","0004172"
"26717","04","3","01","1","1","1","1","1","1","1","2","1","2","1","2","04","1","","28","2",1242,"406","0004172"
"26718","05","2","02","1","1","1","1","1","1","1","1","1","2","1","1","04","1","","28","2",1242,"406","0004172"
"26719","06","2","01","1","1","1","1","1","1","2","2","2","2","1","2","02","1","","28","2",1242,"406","0004172"
"26720","07","2","01","1","1","1","1","1","1","2","2","2","2","2","","01","1","","28","2",1242,"406","0004172"
"26721","08","3","02","1","1","1","1","1","1","2","1","2","2","1","1","01","1","","28","2",1242,"406","0004172"
"26722","10","2","02","1","1","1","1","1","1","2","1","2","2","1","2","03","1","","28","2",1242,"406","0004172"
"26723","12","2","01","1","1","1","1","1","1","2","2","2","2","1","2","02","1","","28","2",1242,"406","0004172"
"26724","13","3","02","1","1","1","1","1","1","1","1","1","2","1","2","03","1","","28","2",1242,"406","0004172"
"26725","14","3","02","1","1","1","1","1","1","1","1","2","2","1","2","04","1","","28","2",1242,"406","0004172"
"26726","15","3","03","1","1","1","1","1","1","2","1","2","2","1","2","01","1","","28","2",1242,"406","0004172"
"26727","16","3","01","1","1","1","1","1","1","1","1","2","2","2","","01","1","","28","2",1242,"406","0004172"
"26728","17","3","02","1","1","1","1","1","1","2","1","2","2","1","2","04","1","","28","2",1242,"406","0004172"
"26729","18","1","01","2","5","2","1","1","2","2","2","2","2","2","","01","1","","28","2",1242,"406","0004172"
"26730","19","2","01","2","1","1","1","1","1","2","2","2","2","2","","02","1","","28","2",1242,"406","0004172"
"26731","20","1","01","1","5","2","1","1","1","1","1","2","2","2","","04","1","","28","2",1242,"406","0004172"
"26732","02","3","02","1","1","1","1","1","1","1","1","2","1","2","","04","1","","28","2",1475,"406","0004173"
"26733","03","3","03","1","1","1","1","1","1","1","1","2","2","2","","03","1","","28","2",1475,"406","0004173"
"26734","04","2","01","1","1","1","1","1","1","1","1","2","2","2","","04","1","","28","2",1475,"406","0004173"
"26735","05","3","02","1","1","1","1","1","1","1","1","2","2","2","","02","1","","28","2",1475,"406","0004173"
"26736","06","3","03","1","1","1","1","1","1","1","1","1","2","1","2","01","1","","28","2",1475,"406","0004173"
"26737","07","3","02","1","1","1","1","1","2","2","1","1","2","1","2","04","1","","28","2",1475,"406","0004173"
"26738","09","3","01","1","1","1","1","1","1","1","1","2","2","1","2","01","1","","28","2",1475,"406","0004173"
"26739","11","2","01","1","1","1","1","1","1","2","1","2","2","2","","01","1","","28","2",1475,"406","0004173"
"26740","12","2","02","1","1","1","1","1","1","1","1","1","2","1","2","04","1","","28","2",1475,"406","0004173"
"26741","14","2","02","1","1","1","1","1","1","1","1","1","1","1","1","03","1","","28","2",1475,"406","0004173"
"26742","15","2","03","1","1","1","1","1","1","1","1","2","1","1","2","04","1","","28","2",1475,"406","0004173"
"26743","16","3","02","1","1","1","1","1","1","2","1","1","2","1","1","02","1","","28","2",1475,"406","0004173"
"26744","20","2","02","1","1","1","1","1","1","1","1","2","2","2","","02","1","","28","2",1475,"406","0004173"
"26745","01","3","01","1","1","1","1","1","1","1","1","2","2","1","1","03","1","","28","2",1457,"406","0004174"
"26746","03","2","02","1","1","1","1","1","1","1","1","1","2","1","1","04","1","","28","2",1457,"406","0004174"
"26747","04","2","01","1","1","1","1","1","1","1","1","2","2","1","2","02","1","","28","2",1457,"406","0004174"
"26748","05","2","02","1","1","1","1","1","1","1","1","1","2","1","2","03","1","","28","2",1457,"406","0004174"
"26749","06","2","02","1","1","1","1","1","2","2","1","2","2","2","","04","1","","28","2",1457,"406","0004174"
"26750","07","3","01","1","1","1","1","1","1","2","1","2","2","2","","07","1","","28","2",1457,"406","0004174"
"26751","08","2","02","1","1","1","1","1","1","1","1","1","2","1","2","04","1","","28","2",1457,"406","0004174"
"26752","09","2","01","1","1","1","1","1","1","1","1","2","2","2","","01","1","","28","2",1457,"406","0004174"
"26753","11","3","01","1","1","1","1","1","2","1","1","2","2","2","","03","1","","28","2",1457,"406","0004174"
"26754","12","3","03","1","1","1","1","1","1","1","1","2","2","1","2","06","1","","28","2",1457,"406","0004174"
"26755","13","3","01","1","1","1","1","1","2","2","1","2","2","1","2","03","1","","28","2",1457,"406","0004174"
"26756","14","3","03","1","1","1","1","1","1","1","1","2","2","1","1","06","1","","28","2",1457,"406","0004174"
"26757","16","3","02","1","1","1","1","1","2","1","1","1","2","1","1","02","1","","28","2",1457,"406","0004174"
"26758","17","3","02","1","1","1","1","1","1","1","1","1","2","1","1","03","1","","28","2",1457,"406","0004174"
"26759","18","2","03","1","1","1","1","1","1","1","1","1","2","1","2","04","1","","28","2",1457,"406","0004174"
"26760","19","2","02","1","1","1","1","1","1","1","1","2","2","2","","03","1","","28","2",1457,"406","0004174"
"26761","20","2","02","1","1","1","1","1","1","1","1","2","2","1","2","03","1","","28","2",1457,"406","0004174"
"26762","01","2","02","2","1","1","1","1","1","1","1","2","2","1","2","06","1","","28","2",943,"407","0004175"
"26763","02","2","01","1","1","1","1","1","1","1","1","2","2","2","","01","1","","28","2",943,"407","0004175"
"26764","03","2","02","1","1","1","1","1","2","1","2","2","2","2","","01","1","","28","2",943,"407","0004175"
"26765","04","2","01","1","1","1","1","1","1","1","1","2","2","2","","04","1","","28","2",943,"407","0004175"
"26766","06","2","02","1","1","1","1","1","1","1","1","2","1","2","","06","1","","28","2",943,"407","0004175"
"26767","07","2","03","1","1","1","1","1","1","1","1","1","2","2","","05","1","","28","2",943,"407","0004175"
"26768","09","2","01","1","1","1","1","1","2","1","2","1","2","1","2","02","1","","28","2",943,"407","0004175"
"26769","10","2","03","1","1","1","1","1","1","1","1","2","2","1","2","05","1","","28","2",943,"407","0004175"
"26770","11","2","01","1","1","1","1","1","1","2","1","2","2","2","","01","1","","28","2",943,"407","0004175"
"26771","12","2","01","1","1","1","1","1","1","2","2","2","2","2","","01","1","","28","2",943,"407","0004175"
"26772","13","2","01","1","1","1","1","1","1","1","1","2","2","1","2","02","1","","28","2",943,"407","0004175"
"26773","14","2","02","1","1","1","1","1","1","1","2","2","2","2","","03","1","","28","2",943,"407","0004175"
"26774","15","2","02","1","1","1","1","1","1","1","1","1","2","1","2","04","1","","28","2",943,"407","0004175"
"26775","16","2","02","1","1","1","1","1","1","1","1","1","2","1","2","03","1","","28","2",943,"407","0004175"
"26776","17","2","02","1","1","1","1","1","1","1","1","2","2","1","2","04","1","","28","2",943,"407","0004175"
